openalexid,title,original_paper_date,original_paper_doi,retraction_date,retraction_doi,reason
https://openalex.org/W1559482383,The Status of Research Teaching in China,2010-11-02T00:00:00Z,NA,2010-12-03T00:00:00Z,10.1109/ICEMT.2010.5657582,+Notice - Limited or No Information;
https://openalex.org/W1498116303,Development of Smart System for Neck Comfort During Air Travel,2010-09-17T00:00:00Z,NA,2010-10-25T00:00:00Z,10.1109/ICEIT.2010.5607662,+Notice - Limited or No Information;
https://openalex.org/W1603578696,New View of Developing Art Education of Normal University,2010-09-17T00:00:00Z,NA,2010-10-25T00:00:00Z,10.1109/ICEIT.2010.5607709,+Notice - Limited or No Information;
https://openalex.org/W1554876165,Study on Improving Effectiveness of College Freshmen Education,2010-09-17T00:00:00Z,NA,2010-10-25T00:00:00Z,10.1109/ICEIT.2010.5607713,+Notice - Limited or No Information;
https://openalex.org/W2373135976,College students' social anxiety associated with stress and mental health,2010-08-16T00:00:00Z,10.1109/SWS.2010.5607377,2010-10-21T00:00:00Z,10.1109/SWS.2010.5607377,+Breach of Policy by Author;+Investigation by Journal/Publisher;+Notice - Limited or No Information;
https://openalex.org/W1578815891,Look into the mind or look at the eyes: A comparison of Chinese and westerners' beliefs of lies,2010-08-16T00:00:00Z,10.1109/SWS.2010.5607394,2010-10-21T00:00:00Z,10.1109/SWS.2010.5607394,+Breach of Policy by Author;+Investigation by Journal/Publisher;+Notice - Limited or No Information;
https://openalex.org/W1491131049,An Analysis of Herding Behavior under Cognitive Bias Structure - A Stock Market Case Study,2010-05-07T00:00:00Z,NA,2010-09-30T00:00:00Z,10.1109/ICEE.2010.1343,+Notice - Limited or No Information;
https://openalex.org/W1913318747,Empirical Research on the Measurement System of Top Management Team Human Capital Value,2010-05-07T00:00:00Z,NA,2010-09-30T00:00:00Z,10.1109/ICEE.2010.997,+Notice - Limited or No Information;
https://openalex.org/W2281772463,Research on the Elder Tourism Market in Shanghai,2010-05-07T00:00:00Z,NA,2010-09-30T00:00:00Z,10.1109/ICEE.2010.638,+Notice - Limited or No Information;
https://openalex.org/W3123129897,Studies on the Factors of Interaction Quality in Public Service Quality Management,2010-05-07T00:00:00Z,NA,2010-09-30T00:00:00Z,10.1109/ICEE.2010.1143,+Notice - Limited or No Information;
https://openalex.org/W1578825654,Study on the Influence of Job Pressure on Staff's Performance in Service Industry - Taking Emotional Labor and Job Burnout as Intermediaries,2010-05-07T00:00:00Z,NA,2010-09-30T00:00:00Z,10.1109/ICEE.2010.771,+Notice - Limited or No Information;
https://openalex.org/W1601798119,The Exploration of Building Enterprise Education Practical Community for Undergraduate Students,2010-05-07T00:00:00Z,NA,2010-09-30T00:00:00Z,10.1109/ICEE.2010.1210,+Notice - Limited or No Information;
https://openalex.org/W2169435119,The Influence of Self-construal and Normative Evaluations on Impulse Buying,2010-05-07T00:00:00Z,NA,2010-09-30T00:00:00Z,10.1109/ICEE.2010.758,+Notice - Limited or No Information;
https://openalex.org/W2172107258,The Influence of Work-Family Conflict and Supervisor Support on Job Satisfaction,2010-05-07T00:00:00Z,NA,2010-09-30T00:00:00Z,10.1109/ICEE.2010.1218,+Notice - Limited or No Information;
https://openalex.org/W1864280722,"The Relation Among Job Satisfaction, Stress Level and Self-efficacy of Safety Staff in Coal Mine",2010-05-07T00:00:00Z,NA,2010-09-30T00:00:00Z,10.1109/ICEE.2010.272,+Notice - Limited or No Information;
https://openalex.org/W1515857423,Behavioural study on cognition of clothing color based on brightness,2010-08-10T00:00:00Z,NA,2010-09-23T00:00:00Z,10.1109/ICNC.2010.5584717,+Notice - Limited or No Information;+Withdrawal;
https://openalex.org/W2952089520,Learning through organizational citizenship behavior,2010-08-10T00:00:00Z,NA,2010-09-23T00:00:00Z,10.1109/ICNC.2010.5582471,+Notice - Limited or No Information;+Withdrawal;
https://openalex.org/W1582047257,Action Mechanism of Knowledge Conflict on Team Innovation,2010-08-24T00:00:00Z,NA,2010-09-16T00:00:00Z,10.1109/ICMSS.2010.5577036,+Notice - Limited or No Information;
https://openalex.org/W1498696121,How Service Climate Impacts on Service Performance: Evidence from China Hotel Industry,2010-08-24T00:00:00Z,NA,2010-09-16T00:00:00Z,10.1109/ICMSS.2010.5576630,+Notice - Limited or No Information;
https://openalex.org/W1553229020,Influences on Unrealistic Optimism in Risk Perception and It's Developmental Mechanism,2010-08-24T00:00:00Z,NA,2010-09-16T00:00:00Z,10.1109/ICMSS.2010.5575326,+Notice - Limited or No Information;
https://openalex.org/W1492820744,Study on Escalation Factors of Conversion from Task Conflict to Relationship Conflict,2010-08-24T00:00:00Z,NA,2010-09-16T00:00:00Z,10.1109/ICMSS.2010.5575610,+Notice - Limited or No Information;
https://openalex.org/W1506188156,The Effects of Internal Marketing on Service Branding,2010-08-24T00:00:00Z,NA,2010-09-16T00:00:00Z,10.1109/ICMSS.2010.5576617,+Notice - Limited or No Information;
https://openalex.org/W1503988046,The Effects of Subordinate-Supervisor Conscientiousness Fit on Organizational Commitment and Career Satisfaction,2010-08-24T00:00:00Z,NA,2010-09-16T00:00:00Z,10.1109/ICMSS.2010.5575328,+Notice - Limited or No Information;
https://openalex.org/W1870667852,Research Review on the Purchase Psychologies and Behaviors of the â€œThree Highâ€ Sports Lottery Consumers,2010-07-17T00:00:00Z,NA,2010-09-09T00:00:00Z,10.1109/ESIAT.2010.5568427,+Notice - Limited or No Information;
https://openalex.org/W2103151603,Design and Development of Athlete Information Management System,2010-07-09T00:00:00Z,NA,2010-09-07T00:00:00Z,10.1109/ICCSIT.2010.5564019,+Notice - Limited or No Information;
https://openalex.org/W2154678285,From Disorder Applause to Emerging Rhythmic Clapping,2010-07-09T00:00:00Z,NA,2010-09-07T00:00:00Z,10.1109/ICCSIT.2010.5563796,+Notice - Limited or No Information;
https://openalex.org/W1482587463,Fully Play the Advantages of Educational Technology to Support Individualized Education for Hearing-impaired Students,2010-07-09T00:00:00Z,NA,2010-09-07T00:00:00Z,10.1109/ICCSIT.2010.5563812,+Notice - Limited or No Information;
https://openalex.org/W1841928352,Study on the Key Factors of Innovation Management in Service Enterprise,2010-07-09T00:00:00Z,NA,2010-09-07T00:00:00Z,10.1109/ICCSIT.2010.5563983,+Notice - Limited or No Information;
https://openalex.org/W1568805575,The Impact of Administration Services Center Staff's Emotional Labor on the Performance,2010-07-09T00:00:00Z,NA,2010-09-07T00:00:00Z,10.1109/ICCSIT.2010.5563657,+Notice - Limited or No Information;
https://openalex.org/W1493475601,A Study on Factors Influencing Knowledge-sharing Activity for the Innovation Activity of Team,2010-07-09T00:00:00Z,NA,2010-08-23T00:00:00Z,10.1109/ICAMS.2010.5552921,+Notice - Limited or No Information;+Withdrawal;
https://openalex.org/W1725033629,Application Research for Undergraduate Education Evaluation Method Based on SVM,2010-07-09T00:00:00Z,NA,2010-08-23T00:00:00Z,10.1109/ICAMS.2010.5553168,+Notice - Limited or No Information;+Withdrawal;
https://openalex.org/W2156556665,Assessing Two Emotion Regulation Processes in Chinese Adolescents,2010-07-09T00:00:00Z,NA,2010-08-23T00:00:00Z,10.1109/ICAMS.2010.5553216,+Notice - Limited or No Information;+Withdrawal;
https://openalex.org/W1956186557,"Board independence, executive overconfidence and financial leverage",2010-07-09T00:00:00Z,10.1109/ICAMS.2010.5553222,2010-08-23T00:00:00Z,10.1109/ICAMS.2010.5553222,+Notice - Limited or No Information;
https://openalex.org/W1941566674,Dominant Organizational Culture in Iran,2010-07-09T00:00:00Z,NA,2010-08-23T00:00:00Z,10.1109/ICAMS.2010.5553026,+Notice - Limited or No Information;+Withdrawal;
https://openalex.org/W2122030970,Expanded Hotelling Model with introduction of informative advertising,2010-07-09T00:00:00Z,10.1109/ICAMS.2010.5553101,2010-08-23T00:00:00Z,10.1109/ICAMS.2010.5553101,+Notice - Limited or No Information;
https://openalex.org/W2118103034,Identify the relationship between emotional intelligence and performance,2010-07-09T00:00:00Z,10.1109/ICAMS.2010.5553085,2010-08-23T00:00:00Z,10.1109/ICAMS.2010.5553085,+Breach of Policy by Author;+Investigation by Journal/Publisher;+Notice - Limited or No Information;
https://openalex.org/W1581792325,Stay or Switch? An Examination to the Role of Alternative Attractiveness in Chinese Mobile Business,2010-07-09T00:00:00Z,NA,2010-08-23T00:00:00Z,10.1109/ICAMS.2010.5553225,+Notice - Limited or No Information;+Withdrawal;
https://openalex.org/W2274131769,"Study on Psychological Relation Among Job Satisfaction, Stress Level and Self-efficacy of Safety Personnel in Coal Mine",2010-07-09T00:00:00Z,NA,2010-08-23T00:00:00Z,10.1109/ICAMS.2010.5553015,+Notice - Limited or No Information;+Withdrawal;
https://openalex.org/W1917500672,The Analysis and Case Study on Marketing Management Risk in Enterprises,2010-07-09T00:00:00Z,NA,2010-08-23T00:00:00Z,10.1109/ICAMS.2010.5552894,+Notice - Limited or No Information;+Withdrawal;
https://openalex.org/W1777111308,The Evolution of Concrete Attention Structures on Project Portfolio Selection Decision: A NK-model Simulation,2010-07-09T00:00:00Z,NA,2010-08-23T00:00:00Z,10.1109/ICAMS.2010.5553243,+Notice - Limited or No Information;+Withdrawal;
https://openalex.org/W1567701997,The Impact of Career Management Strategies on Organizational Commitment and Career Satisfaction,2010-07-09T00:00:00Z,NA,2010-08-23T00:00:00Z,10.1109/ICAMS.2010.5552846,+Notice - Limited or No Information;+Withdrawal;
https://openalex.org/W1864108354,The Impact of Shared Product Knowledge and Receivers' Expertise on the E-commerce Consumer Purchasing Decision,2010-07-09T00:00:00Z,NA,2010-08-23T00:00:00Z,10.1109/ICAMS.2010.5552860,+Notice - Limited or No Information;+Withdrawal;
https://openalex.org/W1590340041,The Study of Maintain System of Dispatched Workers' Psychological Contract,2010-07-09T00:00:00Z,NA,2010-08-23T00:00:00Z,10.1109/ICAMS.2010.5552876,+Notice - Limited or No Information;+Withdrawal;
https://openalex.org/W1995693698,A pilot study on perceived stress and PTSD symptomatology in relation to four dimensions of older women's physical health,2010-05-06T00:00:00Z,10.1080/13607860903046578,2010-08-03T00:00:00Z,10.1080/13607863.2010.502768,+Duplicate Publication through Error by Journal/Publisher;
https://openalex.org/W1748717002,Research and Analysis on Causes of Vocational Burnout of Gym Instructors in Colleges of Hebei Province,2010-05-10T00:00:00Z,NA,2010-07-12T00:00:00Z,10.1109/OPEE.2010.5508015,+Notice - Limited or No Information;
https://openalex.org/W1516227824,Study on Aims and Methodology of Setback Education,2010-05-10T00:00:00Z,NA,2010-07-12T00:00:00Z,10.1109/OPEE.2010.5507999,+Notice - Limited or No Information;
https://openalex.org/W1581036501,The Research on the Value of Multimedia Teaching Method in the Course of University Physics,2010-05-10T00:00:00Z,NA,2010-07-12T00:00:00Z,10.1109/OPEE.2010.5508062,+Notice - Limited or No Information;
https://openalex.org/W1959684524,A Comparative Study of Consumers' Acceptance Model in Mobile-commerce,2010-04-16T00:00:00Z,NA,2010-06-17T00:00:00Z,10.1109/ICCET.2010.5485655,+Notice - Limited or No Information;
https://openalex.org/W2117791802,Psychometric Theory Applied to Questionnaire-based Appraisals on Software Process Assessments: An Initial Report,2010-04-16T00:00:00Z,NA,2010-06-17T00:00:00Z,10.1109/ICCET.2010.5486050,+Notice - Limited or No Information;
https://openalex.org/W1562141686,Employee Engagement and Effective Leadership in Hotel Service Industry of China,2010-04-16T00:00:00Z,NA,2010-06-03T00:00:00Z,10.1109/ICIME.2010.5477899,+Notice - Limited or No Information;
https://openalex.org/W1836891460,Research on the Cultivation of Sub-consciousness in Physical Education Teaching and Training,2010-04-16T00:00:00Z,NA,2010-06-03T00:00:00Z,10.1109/ICIME.2010.5477970,+Notice - Limited or No Information;
https://openalex.org/W1536638760,Research on the Influence of Psychological Factors in Physical Education Teaching,2010-04-16T00:00:00Z,NA,2010-06-03T00:00:00Z,10.1109/ICIME.2010.5477731,+Notice - Limited or No Information;
https://openalex.org/W2107986757,The Effects of Cultural Dimensions on Firms' Innovativeness,2010-04-16T00:00:00Z,NA,2010-06-03T00:00:00Z,10.1109/ICIME.2010.5477740,+Notice - Limited or No Information;
https://openalex.org/W2110909151,A Research on Blahs Bear Correlative and Cognize Warp of Deaf Undergraduates,2009-12-13T00:00:00Z,NA,2010-01-15T00:00:00Z,10.1109/ETT.2009.103,+Notice - Limited or No Information;
https://openalex.org/W2125226064,Effect of Gaze Direction and Face Expression on Visual Reflexive Attention,2009-12-13T00:00:00Z,NA,2010-01-15T00:00:00Z,10.1109/ETT.2009.83,+Notice - Limited or No Information;
https://openalex.org/W2138809558,A Comparison of Perceptions on the Investment Theory of Creativity between Chinese and American,2009-08-14T00:00:00Z,NA,2009-12-28T00:00:00Z,10.1109/ICNC.2009.129,+Notice - Limited or No Information;
https://openalex.org/W2128640380,Influence of Organizational Boundary on Psychological Empowerment in Multi-organization Network,2009-08-14T00:00:00Z,NA,2009-12-28T00:00:00Z,10.1109/ICNC.2009.471,+Notice - Limited or No Information;
https://openalex.org/W1529343909,Innovative Mathematical Pedagogical Model Based on Cognitive Psychology,2009-12-11T00:00:00Z,NA,2009-12-28T00:00:00Z,10.1109/CISE.2009.5365371,+Notice - Limited or No Information;
https://openalex.org/W2109914850,Why Not See: Inhibition on Distractors,2009-08-14T00:00:00Z,NA,2009-12-28T00:00:00Z,10.1109/ICNC.2009.736,+Notice - Limited or No Information;
https://openalex.org/W1562765713,Psychological recovery by community reconstruction and management,2009-09-20T00:00:00Z,NA,2009-10-30T00:00:00Z,10.1109/ICMSS.2009.5303768,+Breach of Policy by Author;
https://openalex.org/W1538136479,Reflections on the Stages and Features of Knowledge Transfer Process,2009-09-20T00:00:00Z,NA,2009-10-30T00:00:00Z,10.1109/ICMSS.2009.5303314,+Notice - Limited or No Information;
https://openalex.org/W2105442438,Would Customer Participation Certainly Cause Customer Satisfaction?,2009-09-20T00:00:00Z,NA,2009-10-30T00:00:00Z,10.1109/ICMSS.2009.5301414,+Breach of Policy by Author;+Notice - Limited or No Information;
https://openalex.org/W1578445730,Psychopathological mechanism and compensation psychotherapy of internet addiction,2009-08-23T00:00:00Z,NA,2009-09-29T00:00:00Z,10.1109/SWS.2009.5271788,+Breach of Policy by Author;
https://openalex.org/W2120791946,Synaptic Strengthening and Continuum Activity-wave Growth in Temporal Sequencing During Cognitive Tasks,2003-02-01T00:00:00Z,NA,2009-08-24T00:00:00Z,10.1080/00207450802697340,+Plagiarism of Data;+Plagiarism of Text;
https://openalex.org/W1570120649,Coal mine safety on environmental sustainability based on behavior science,2009-07-04T00:00:00Z,NA,2009-08-11T00:00:00Z,10.1109/ESIAT.2009.173,+Breach of Policy by Author;
https://openalex.org/W1604443521,"A Study on the Relations among Distress Disclosure, Non-Supportive Social Responses and Anxiety of College Students",2009-06-11T00:00:00Z,NA,2009-07-14T00:00:00Z,10.1109/ICBBE.2009.5162252,+Notice - Limited or No Information;
https://openalex.org/W1644221392,Compilation of College Students' Self-Actualization Questionnaire for Undergraduates,2009-06-11T00:00:00Z,NA,2009-07-14T00:00:00Z,10.1109/ICBBE.2009.5162545,+Notice - Limited or No Information;
